[2023-06-16T22:27:58.240+0000] {taskinstance.py:1103} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: demo_dag.executor_task manual__2019-06-01T16:00:00+00:00 [queued]>
[2023-06-16T22:27:58.448+0000] {taskinstance.py:1103} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: demo_dag.executor_task manual__2019-06-01T16:00:00+00:00 [queued]>
[2023-06-16T22:27:58.448+0000] {taskinstance.py:1308} INFO - Starting attempt 24 of 27
[2023-06-16T22:27:58.478+0000] {taskinstance.py:1327} INFO - Executing <Task(BashOperator): executor_task> on 2019-06-01 16:00:00+00:00
[2023-06-16T22:27:58.485+0000] {standard_task_runner.py:57} INFO - Started process 377 to run task
[2023-06-16T22:27:58.489+0000] {standard_task_runner.py:84} INFO - Running: ['***', 'tasks', 'run', 'demo_dag', 'executor_task', 'manual__2019-06-01T16:00:00+00:00', '--job-id', '110', '--raw', '--subdir', 'DAGS_FOLDER/demo_dag.py', '--cfg-path', '/tmp/tmptjyljji2']
[2023-06-16T22:27:58.491+0000] {standard_task_runner.py:85} INFO - Job 110: Subtask executor_task
[2023-06-16T22:27:58.574+0000] {task_command.py:410} INFO - Running <TaskInstance: demo_dag.executor_task manual__2019-06-01T16:00:00+00:00 [running]> on host 31a6f4abb1ec
[2023-06-16T22:27:59.599+0000] {warnings.py:110} WARNING - /home/***/.local/lib/python3.7/site-packages/***/utils/context.py:205: AirflowContextDeprecationWarning: Accessing 'execution_date' from the template is deprecated and will be removed in a future version. Please use 'data_interval_start' or 'logical_date' instead.
  warnings.warn(_create_deprecation_warning(key, self._deprecation_replacements[key]))

[2023-06-16T22:27:59.792+0000] {taskinstance.py:1547} INFO - Exporting env vars: AIRFLOW_CTX_DAG_EMAIL='personaltraingcp@gmail.com' AIRFLOW_CTX_DAG_OWNER='Leyner_Bejarano' AIRFLOW_CTX_DAG_ID='demo_dag' AIRFLOW_CTX_TASK_ID='executor_task' AIRFLOW_CTX_EXECUTION_DATE='2019-06-01T16:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='24' AIRFLOW_CTX_DAG_RUN_ID='manual__2019-06-01T16:00:00+00:00'
[2023-06-16T22:28:00.143+0000] {subprocess.py:63} INFO - Tmp dir root location: 
 /tmp
[2023-06-16T22:28:00.281+0000] {subprocess.py:75} INFO - Running command: ['/bin/bash', '-c', ' \n        cd /opt/***/dags/scripts &&\n        pip install -r requirements.txt &&\n        python lambdaExecutor.py -dt 2019-06-01 -dh 16 -q https://sqs.us-east-2.amazonaws.com/147929168898/lokaInterviewSQS -ak AKIASE4KD7QBGVHE4G7U -sk *** &&\n        pip freeze\n        ']
[2023-06-16T22:28:00.436+0000] {subprocess.py:86} INFO - Output:
[2023-06-16T22:29:22.594+0000] {subprocess.py:93} INFO - marshmallow==3.19.0
[2023-06-16T22:29:22.594+0000] {subprocess.py:93} INFO - marshmallow-enum==1.5.1
[2023-06-16T22:29:22.595+0000] {subprocess.py:93} INFO - marshmallow-oneofschema==3.0.1
[2023-06-16T22:29:22.596+0000] {subprocess.py:93} INFO - marshmallow-sqlalchemy==0.26.1
[2023-06-16T22:29:22.597+0000] {subprocess.py:93} INFO - mdit-py-plugins==0.3.5
[2023-06-16T22:29:22.597+0000] {subprocess.py:93} INFO - mdurl==0.1.2
[2023-06-16T22:29:22.597+0000] {subprocess.py:93} INFO - msal==1.22.0
[2023-06-16T22:29:22.598+0000] {subprocess.py:93} INFO - msal-extensions==1.0.0
[2023-06-16T22:29:22.598+0000] {subprocess.py:93} INFO - msgpack==1.0.5
[2023-06-16T22:29:22.599+0000] {subprocess.py:93} INFO - msrest==0.7.1
[2023-06-16T22:29:22.599+0000] {subprocess.py:93} INFO - msrestazure==0.6.4
[2023-06-16T22:29:22.599+0000] {subprocess.py:93} INFO - multidict==6.0.4
[2023-06-16T22:29:22.599+0000] {subprocess.py:93} INFO - mypy-boto3-appflow==1.26.125
[2023-06-16T22:29:22.600+0000] {subprocess.py:93} INFO - mypy-boto3-rds==1.26.132
[2023-06-16T22:29:22.600+0000] {subprocess.py:93} INFO - mypy-boto3-redshift-data==1.26.109
[2023-06-16T22:29:22.600+0000] {subprocess.py:93} INFO - mysqlclient==2.1.1
[2023-06-16T22:29:22.600+0000] {subprocess.py:93} INFO - numpy==1.21.6
[2023-06-16T22:29:22.600+0000] {subprocess.py:93} INFO - oauthlib==3.2.2
[2023-06-16T22:29:22.601+0000] {subprocess.py:93} INFO - ordered-set==4.1.0
[2023-06-16T22:29:22.601+0000] {subprocess.py:93} INFO - oscrypto==1.3.0
[2023-06-16T22:29:22.601+0000] {subprocess.py:93} INFO - packaging==21.3
[2023-06-16T22:29:22.601+0000] {subprocess.py:93} INFO - pandas==1.3.5
[2023-06-16T22:29:22.601+0000] {subprocess.py:93} INFO - pandas-gbq==0.17.9
[2023-06-16T22:29:22.602+0000] {subprocess.py:93} INFO - paramiko==3.1.0
[2023-06-16T22:29:22.602+0000] {subprocess.py:93} INFO - partd==1.4.0
[2023-06-16T22:29:22.602+0000] {subprocess.py:93} INFO - pathspec==0.9.0
[2023-06-16T22:29:22.602+0000] {subprocess.py:93} INFO - pendulum==2.1.2
[2023-06-16T22:29:22.602+0000] {subprocess.py:93} INFO - pkgutil_resolve_name==1.3.10
[2023-06-16T22:29:22.603+0000] {subprocess.py:93} INFO - platformdirs==3.5.1
[2023-06-16T22:29:22.603+0000] {subprocess.py:93} INFO - pluggy==1.0.0
[2023-06-16T22:29:22.603+0000] {subprocess.py:93} INFO - ply==3.11
[2023-06-16T22:29:22.603+0000] {subprocess.py:93} INFO - portalocker==2.7.0
[2023-06-16T22:29:22.603+0000] {subprocess.py:93} INFO - prison==0.2.1
[2023-06-16T22:29:22.604+0000] {subprocess.py:93} INFO - prometheus-client==0.16.0
[2023-06-16T22:29:22.604+0000] {subprocess.py:93} INFO - prompt-toolkit==3.0.38
[2023-06-16T22:29:22.604+0000] {subprocess.py:93} INFO - proto-plus==1.19.6
[2023-06-16T22:29:22.604+0000] {subprocess.py:93} INFO - protobuf==3.20.0
[2023-06-16T22:29:22.604+0000] {subprocess.py:93} INFO - psutil==5.9.5
[2023-06-16T22:29:22.605+0000] {subprocess.py:93} INFO - psycopg2-binary==2.9.6
[2023-06-16T22:29:22.605+0000] {subprocess.py:93} INFO - pyarrow==9.0.0
[2023-06-16T22:29:22.605+0000] {subprocess.py:93} INFO - pyasn1==0.4.8
[2023-06-16T22:29:22.605+0000] {subprocess.py:93} INFO - pyasn1-modules==0.2.8
[2023-06-16T22:29:22.605+0000] {subprocess.py:93} INFO - pycparser==2.21
[2023-06-16T22:29:22.606+0000] {subprocess.py:93} INFO - pycryptodomex==3.17
[2023-06-16T22:29:22.606+0000] {subprocess.py:93} INFO - pydantic==1.10.7
[2023-06-16T22:29:22.606+0000] {subprocess.py:93} INFO - pydata-google-auth==1.8.0
[2023-06-16T22:29:22.606+0000] {subprocess.py:93} INFO - Pygments==2.15.1
[2023-06-16T22:29:22.606+0000] {subprocess.py:93} INFO - pyhcl==0.4.4
[2023-06-16T22:29:22.606+0000] {subprocess.py:93} INFO - PyJWT==2.7.0
[2023-06-16T22:29:22.607+0000] {subprocess.py:93} INFO - PyNaCl==1.5.0
[2023-06-16T22:29:22.607+0000] {subprocess.py:93} INFO - pyodbc==4.0.39
[2023-06-16T22:29:22.607+0000] {subprocess.py:93} INFO - pyOpenSSL==23.1.1
[2023-06-16T22:29:22.607+0000] {subprocess.py:93} INFO - pyparsing==3.0.9
[2023-06-16T22:29:22.607+0000] {subprocess.py:93} INFO - pyrsistent==0.19.3
[2023-06-16T22:29:22.608+0000] {subprocess.py:93} INFO - python-daemon==3.0.1
[2023-06-16T22:29:22.608+0000] {subprocess.py:93} INFO - python-dateutil==2.8.2
[2023-06-16T22:29:22.608+0000] {subprocess.py:93} INFO - python-dotenv==0.21.1
[2023-06-16T22:29:22.609+0000] {subprocess.py:93} INFO - python-http-client==3.3.7
[2023-06-16T22:29:22.609+0000] {subprocess.py:93} INFO - python-ldap==3.4.3
[2023-06-16T22:29:22.609+0000] {subprocess.py:93} INFO - python-nvd3==0.15.0
[2023-06-16T22:29:22.610+0000] {subprocess.py:93} INFO - python-slugify==8.0.1
[2023-06-16T22:29:22.610+0000] {subprocess.py:93} INFO - pytz==2023.3
[2023-06-16T22:29:22.610+0000] {subprocess.py:93} INFO - pytzdata==2020.1
[2023-06-16T22:29:22.611+0000] {subprocess.py:93} INFO - PyYAML==6.0
[2023-06-16T22:29:22.611+0000] {subprocess.py:93} INFO - redis==3.5.3
[2023-06-16T22:29:22.611+0000] {subprocess.py:93} INFO - redshift-connector==2.0.910
[2023-06-16T22:29:22.612+0000] {subprocess.py:93} INFO - requests==2.30.0
[2023-06-16T22:29:22.613+0000] {subprocess.py:93} INFO - requests-oauthlib==1.3.1
[2023-06-16T22:29:22.613+0000] {subprocess.py:93} INFO - requests-toolbelt==1.0.0
[2023-06-16T22:29:22.614+0000] {subprocess.py:93} INFO - rfc3339-validator==0.1.4
[2023-06-16T22:29:22.614+0000] {subprocess.py:93} INFO - rfc3986==1.5.0
[2023-06-16T22:29:22.614+0000] {subprocess.py:93} INFO - rich==13.3.5
[2023-06-16T22:29:22.615+0000] {subprocess.py:93} INFO - rich_argparse==1.1.0
[2023-06-16T22:29:22.615+0000] {subprocess.py:93} INFO - rsa==4.9
[2023-06-16T22:29:22.615+0000] {subprocess.py:93} INFO - s3transfer==0.6.1
[2023-06-16T22:29:22.616+0000] {subprocess.py:93} INFO - scramp==1.4.4
[2023-06-16T22:29:22.616+0000] {subprocess.py:93} INFO - sendgrid==6.10.0
[2023-06-16T22:29:22.616+0000] {subprocess.py:93} INFO - setproctitle==1.3.2
[2023-06-16T22:29:22.617+0000] {subprocess.py:93} INFO - six==1.16.0
[2023-06-16T22:29:22.617+0000] {subprocess.py:93} INFO - slack-sdk==3.21.3
[2023-06-16T22:29:22.617+0000] {subprocess.py:93} INFO - sniffio==1.3.0
[2023-06-16T22:29:22.617+0000] {subprocess.py:93} INFO - snowflake-connector-python==3.0.3
[2023-06-16T22:29:22.618+0000] {subprocess.py:93} INFO - snowflake-sqlalchemy==1.4.7
[2023-06-16T22:29:22.618+0000] {subprocess.py:93} INFO - sortedcontainers==2.4.0
[2023-06-16T22:29:22.618+0000] {subprocess.py:93} INFO - soupsieve==2.4.1
[2023-06-16T22:29:22.619+0000] {subprocess.py:93} INFO - SQLAlchemy==1.4.48
[2023-06-16T22:29:22.619+0000] {subprocess.py:93} INFO - sqlalchemy-bigquery==1.6.1
[2023-06-16T22:29:22.619+0000] {subprocess.py:93} INFO - SQLAlchemy-JSONField==1.0.1.post0
[2023-06-16T22:29:22.619+0000] {subprocess.py:93} INFO - sqlalchemy-redshift==0.8.14
[2023-06-16T22:29:22.620+0000] {subprocess.py:93} INFO - SQLAlchemy-Utils==0.41.1
[2023-06-16T22:29:22.620+0000] {subprocess.py:93} INFO - sqlparse==0.4.4
[2023-06-16T22:29:22.620+0000] {subprocess.py:93} INFO - sshtunnel==0.4.0
[2023-06-16T22:29:22.621+0000] {subprocess.py:93} INFO - starkbank-ecdsa==2.2.0
[2023-06-16T22:29:22.621+0000] {subprocess.py:93} INFO - statsd==4.0.1
[2023-06-16T22:29:22.621+0000] {subprocess.py:93} INFO - tabulate==0.9.0
[2023-06-16T22:29:22.621+0000] {subprocess.py:93} INFO - tblib==1.7.0
[2023-06-16T22:29:22.622+0000] {subprocess.py:93} INFO - tenacity==8.2.2
[2023-06-16T22:29:22.622+0000] {subprocess.py:93} INFO - termcolor==2.3.0
[2023-06-16T22:29:22.622+0000] {subprocess.py:93} INFO - text-unidecode==1.3
[2023-06-16T22:29:22.623+0000] {subprocess.py:93} INFO - toolz==0.12.0
[2023-06-16T22:29:22.623+0000] {subprocess.py:93} INFO - tornado==6.2
[2023-06-16T22:29:22.623+0000] {subprocess.py:93} INFO - typing_extensions==4.5.0
[2023-06-16T22:29:22.624+0000] {subprocess.py:93} INFO - uc-micro-py==1.0.2
[2023-06-16T22:29:22.624+0000] {subprocess.py:93} INFO - unicodecsv==0.14.1
[2023-06-16T22:29:22.624+0000] {subprocess.py:93} INFO - uritemplate==3.0.1
[2023-06-16T22:29:22.625+0000] {subprocess.py:93} INFO - urllib3==1.26.15
[2023-06-16T22:29:22.625+0000] {subprocess.py:93} INFO - vine==5.0.0
[2023-06-16T22:29:22.625+0000] {subprocess.py:93} INFO - virtualenv==20.21.1
[2023-06-16T22:29:22.626+0000] {subprocess.py:93} INFO - watchtower==2.0.1
[2023-06-16T22:29:22.626+0000] {subprocess.py:93} INFO - wcwidth==0.2.6
[2023-06-16T22:29:22.626+0000] {subprocess.py:93} INFO - websocket-client==1.5.1
[2023-06-16T22:29:22.627+0000] {subprocess.py:93} INFO - Werkzeug==2.2.3
[2023-06-16T22:29:22.627+0000] {subprocess.py:93} INFO - wrapt==1.15.0
[2023-06-16T22:29:22.627+0000] {subprocess.py:93} INFO - WTForms==3.0.1
[2023-06-16T22:29:22.628+0000] {subprocess.py:93} INFO - yarl==1.9.2
[2023-06-16T22:29:22.629+0000] {subprocess.py:93} INFO - zict==2.2.0
[2023-06-16T22:29:22.630+0000] {subprocess.py:93} INFO - zipp==3.15.0
[2023-06-16T22:29:22.630+0000] {subprocess.py:93} INFO - zope.event==4.6
[2023-06-16T22:29:22.631+0000] {subprocess.py:93} INFO - zope.interface==6.0
[2023-06-16T22:29:22.664+0000] {subprocess.py:97} INFO - Command exited with return code 0
[2023-06-16T22:29:23.024+0000] {taskinstance.py:1350} INFO - Marking task as SUCCESS. dag_id=demo_dag, task_id=executor_task, execution_date=20190601T160000, start_date=20230616T222758, end_date=20230616T222923
[2023-06-16T22:29:23.160+0000] {local_task_job_runner.py:225} INFO - Task exited with return code 0
[2023-06-16T22:29:23.202+0000] {taskinstance.py:2651} INFO - 0 downstream tasks scheduled from follow-on schedule check
